(NULL,'Poxa Crush','9/27/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Mans Not Hot','9/27/2017','Big Shaq','Germany','279941393'),
(NULL,'Cadono Saponette','9/27/2017','Romina Falconi','Italy','214007'),
(NULL,'Power','9/27/2017','Hardwell','Japan','103965041'),
(NULL,'Darlo Todo','9/27/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Look What You Made Me Do','8/29/2017','Taylor Swift','United States','787257635'),
(NULL,'Te lo Digo a Ti','9/27/2017','Vetusta Morla','Spain','9718328'),
(NULL,'Hi Bich','9/27/2017','Bhad Bhabie','United States','114056721'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Brazil','787257635'),
(NULL,'Poxa Crush','9/28/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Bayrischer Biertechno','8/30/2017','Jonny3000','Germany','5449853'),
(NULL,'Mans Not Hot','9/28/2017','Big Shaq','Germany','279941393'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Italy','787257635'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Japan','787257635'),
(NULL,'Cadono Saponette','9/28/2017','Romina Falconi','Italy','214007'),
(NULL,'Power','9/28/2017','Hardwell','Japan','103965041'),
(NULL,'Darlo Todo','9/28/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Mexico','787257635'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Spain','787257635'),
(NULL,'Te lo Digo a Ti','9/28/2017','Vetusta Morla','Spain','9718328'),
(NULL,'Mans Not Hot','9/28/2017','Big Shaq','United States','279941393'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','United States','787257635'),
(NULL,'Look What You Made Me Do','8/31/2017','Taylor Swift','Brazil','787257635'),
(NULL,'Poxa Crush','9/29/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Mans Not Hot','9/29/2017','Big Shaq','Germany','279941393'),
(NULL,'Cadono Saponette','9/29/2017','Romina Falconi','Italy','214007'),
(NULL,'Power','9/29/2017','Hardwell','Japan','103965041'),
(NULL,'Darlo Todo','9/29/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Te lo Digo a Ti','9/29/2017','Vetusta Morla','Spain','9718328'),
(NULL,'Mans Not Hot','9/29/2017','Big Shaq','United States','279941393'),
(NULL,'Bayrischer Biertechno','8/31/2017','Jonny3000','Germany','5449853'),
(NULL,'Poxa Crush','9/30/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Mans Not Hot','9/30/2017','Big Shaq','Germany','279941393'),
(NULL,'Ti Fa Stare Bene','9/30/2017','Caparezza','Italy','28296662'),
(NULL,'Darlo Todo','9/30/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Mans Not Hot','9/30/2017','Big Shaq','Spain','279941393'),
(NULL,'Mans Not Hot','9/30/2017','Big Shaq','United States','279941393');
